t (s),AceX,AceY,AceZ,GirX,GirY,GirZ,Altura
9.610157489776611,17660.00,-452.00,1680.00,-832.00,-38.00,63.00,0.08
9.663468599319458,17508.00,-500.00,1616.00,-898.00,28.00,111.00,0.04
9.717227458953857,17544.00,-532.00,1736.00,-879.00,3.00,109.00,0.12
9.769880294799805,17568.00,-488.00,1612.00,-894.00,9.00,88.00,-0.24
9.823114395141602,17520.00,-644.00,1696.00,-891.00,6.00,113.00,-0.08
9.876896142959595,17572.00,-480.00,1656.00,-861.00,-9.00,133.00,-0.08
9.934021949768066,17524.00,-580.00,1736.00,-894.00,21.00,111.00,-0.05
9.986568450927734,17552.00,-548.00,1752.00,-878.00,11.00,110.00,0.08
10.040392875671387,17608.00,-416.00,1756.00,-890.00,-8.00,113.00,-0.17
10.09808349609375,17484.00,-608.00,1604.00,-872.00,24.00,120.00,-0.03
10.151625871658325,17476.00,-544.00,1732.00,-890.00,22.00,75.00,-0.27
10.20877718925476,17512.00,-492.00,1500.00,-886.00,-16.00,121.00,-0.27
10.261646747589111,17504.00,-580.00,1664.00,-867.00,-17.00,128.00,-0.26
10.319185733795166,17540.00,-444.00,1612.00,-908.00,-16.00,149.00,-0.17
10.376127481460571,17608.00,-500.00,1656.00,-887.00,11.00,130.00,-0.10
10.430023431777954,17488.00,-428.00,1660.00,-890.00,-5.00,125.00,0.13
10.48340654373169,17524.00,-564.00,1704.00,-874.00,15.00,124.00,0.03
10.536444664001465,17584.00,-512.00,1680.00,-894.00,17.00,130.00,0.03
10.593688726425171,17604.00,-560.00,1744.00,-898.00,10.00,122.00,-0.21
10.64667296409607,17584.00,-592.00,1788.00,-905.00,9.00,126.00,-0.11
10.700106143951416,17364.00,-660.00,1576.00,-883.00,-4.00,129.00,-0.08
10.753207206726074,17508.00,-444.00,1752.00,-879.00,2.00,117.00,-0.07
10.80631160736084,17528.00,-452.00,1564.00,-890.00,3.00,122.00,0.09
10.864317178726196,17484.00,-516.00,1728.00,-855.00,7.00,128.00,-0.11
10.916809320449829,17396.00,-596.00,1644.00,-869.00,-2.00,112.00,-0.11
10.970023393630981,17568.00,-484.00,1744.00,-900.00,7.00,117.00,0.17
11.023680686950684,17488.00,-468.00,1632.00,-877.00,35.00,97.00,-0.16
11.081437110900879,17416.00,-504.00,1692.00,-896.00,-10.00,113.00,0.16
11.134299039840698,17388.00,-584.00,1564.00,-884.00,6.00,103.00,-0.07
11.188064336776733,17572.00,-460.00,1728.00,-880.00,0.00,106.00,-0.24
11.240659475326538,17480.00,-552.00,1676.00,-867.00,0.00,124.00,-0.24
11.298011064529419,17464.00,-544.00,1692.00,-897.00,-9.00,108.00,-0.09
11.351858615875244,17588.00,-608.00,1560.00,-869.00,-16.00,118.00,-0.24
11.408466577529907,17544.00,-588.00,1740.00,-875.00,-16.00,128.00,-0.21
11.46117091178894,17508.00,-548.00,1728.00,-889.00,22.00,128.00,0.03
11.515279293060303,17428.00,-556.00,1744.00,-864.00,7.00,135.00,0.03
11.572539806365967,17188.00,-676.00,1740.00,-869.00,-15.00,80.00,-0.15
11.625986814498901,17620.00,-640.00,1720.00,-813.00,-44.00,135.00,-0.15
11.686541557312012,13664.00,-3748.00,1460.00,-4488.00,674.00,-218.00,-0.31
11.748118162155151,14504.00,-4252.00,1736.00,-4593.00,-3118.00,1767.00,-0.18
11.805498123168945,21220.00,1712.00,1744.00,-2338.00,-76.00,-9024.00,-0.09
11.866538286209106,18372.00,424.00,68.00,-3284.00,-6927.00,-10436.00,-0.05
11.924997806549072,18552.00,760.00,-224.00,4845.00,-9694.00,-8128.00,-0.05
11.985946655273438,17864.00,2988.00,760.00,4483.00,-11969.00,-11245.00,-0.17
12.048011302947998,17504.00,4296.00,-2620.00,-2237.00,-13221.00,-8941.00,0.07
12.109429836273193,16012.00,7092.00,-5348.00,4585.00,-12655.00,-6501.00,-0.12
12.175200700759888,14260.00,5224.00,-6576.00,2984.00,-17255.00,-10102.00,-0.19
12.236347198486328,12912.00,7828.00,-9516.00,6027.00,-14211.00,-10686.00,-0.03
12.298211574554443,8448.00,6944.00,-11416.00,4110.00,-12698.00,-8377.00,0.12
12.35938835144043,8336.00,5544.00,-11372.00,4101.00,-12702.00,-8048.00,0.12
12.420490026473999,4444.00,5944.00,-12284.00,7088.00,-12426.00,-5646.00,0.09
12.481086730957031,3640.00,6252.00,-11752.00,4955.00,-11993.00,-4212.00,0.09
12.542888879776001,1704.00,5012.00,-13096.00,2652.00,-9884.00,-5046.00,-0.21
12.600497245788574,12.00,6636.00,-13768.00,435.00,-7435.00,-4301.00,0.24
12.662404775619507,-580.00,6480.00,-15124.00,-1100.00,-7352.00,-3479.00,0.24
12.723474264144897,-2960.00,4680.00,-14208.00,1618.00,-8350.00,-1986.00,0.11
12.785338878631592,-3096.00,4788.00,-13908.00,1130.00,-7099.00,-341.00,0.11
12.846390008926392,-3868.00,5680.00,-14300.00,1698.00,-6456.00,-1348.00,0.11
12.907983303070068,-4400.00,5620.00,-13324.00,-918.00,-6448.00,-2184.00,-0.07
12.968839645385742,-4892.00,5592.00,-14100.00,-4002.00,-1827.00,246.00,0.02
13.026273488998413,-4776.00,5532.00,-13908.00,-4289.00,-1337.00,531.00,0.02
13.08442735671997,-4468.00,5408.00,-14532.00,-315.00,69.00,405.00,0.11
13.141462326049805,-4952.00,6032.00,-13792.00,-1416.00,319.00,895.00,0.20
13.202380180358887,-5028.00,5524.00,-14060.00,-1928.00,138.00,600.00,0.20
13.26017689704895,-5160.00,5784.00,-13484.00,-1400.00,-830.00,-171.00,0.16
13.321470499038696,-5220.00,5828.00,-13108.00,-3411.00,1180.00,801.00,0.16
13.379069089889526,-4788.00,6620.00,-12780.00,-3329.00,3081.00,-39.00,0.13
13.44023847579956,-4076.00,6576.00,-13796.00,-6194.00,5867.00,359.00,0.20
13.496447086334229,-3512.00,6712.00,-12944.00,-9353.00,9940.00,2627.00,0.05
13.559110403060913,-2304.00,7944.00,-14172.00,-13391.00,9716.00,4948.00,0.05
13.620483160018921,-652.00,9088.00,-11344.00,-15050.00,16164.00,5505.00,0.10
13.685954093933105,1736.00,11184.00,-12360.00,-19343.00,15215.00,7642.00,0.34
13.747051477432251,3352.00,11664.00,-9012.00,-15072.00,13127.00,6102.00,0.23
13.808443546295166,4624.00,13088.00,-7020.00,-18845.00,11541.00,7422.00,0.34
13.865803480148315,6856.00,14468.00,-3720.00,-18505.00,13026.00,8428.00,0.41
13.92801308631897,8728.00,13644.00,684.00,-12311.00,9466.00,6021.00,0.10
13.984883308410645,9188.00,13248.00,2256.00,-11717.00,9035.00,5644.00,0.10
14.046491622924805,10328.00,13268.00,5948.00,-14706.00,11072.00,8050.00,-0.02
14.111181259155273,10160.00,12416.00,7060.00,-14937.00,10326.00,7346.00,-0.02
14.16919493675232,10524.00,11532.00,8180.00,-16511.00,9558.00,4839.00,0.32
14.23038363456726,11256.00,9696.00,10916.00,-13945.00,15548.00,6671.00,0.18
14.291664600372314,8568.00,7288.00,14304.00,-15122.00,13261.00,3297.00,0.36
14.353160858154297,8060.00,6312.00,14500.00,-14899.00,12128.00,2121.00,0.36
14.4111967086792,7476.00,4864.00,15156.00,-12742.00,11418.00,1615.00,0.53
14.47204041481018,5288.00,2556.00,17208.00,-11659.00,10165.00,2123.00,0.46
14.533539533615112,4836.00,1460.00,17772.00,-10829.00,10670.00,1696.00,0.17
14.595553636550903,3568.00,1648.00,17488.00,-12976.00,12622.00,3566.00,0.17
14.652308940887451,1632.00,-480.00,17100.00,-10757.00,11247.00,-66.00,0.45
14.710446119308472,-364.00,-1752.00,17280.00,-6339.00,8996.00,828.00,0.27
14.771228551864624,-1148.00,-1948.00,17456.00,-3693.00,7665.00,-1188.00,0.39
14.833364009857178,-2352.00,-2752.00,17124.00,-3926.00,7980.00,-27.00,0.23
14.894286155700684,-3032.00,-3684.00,17408.00,-2447.00,9515.00,-2667.00,0.44
14.955566167831421,-3692.00,-3088.00,16664.00,-3149.00,7438.00,-3860.00,0.21
15.016735076904297,-4040.00,-3288.00,16288.00,1206.00,10079.00,-2840.00,0.09
15.074012756347656,-6680.00,-3348.00,15056.00,427.00,3795.00,-717.00,0.35
15.135573863983154,-6556.00,-2792.00,15844.00,-2652.00,2481.00,-1305.00,0.17
15.197014808654785,-6592.00,-3068.00,15884.00,-2439.00,2523.00,-1538.00,0.39
15.258940935134888,-6408.00,-3464.00,15580.00,-6673.00,-3342.00,-270.00,0.26
15.319951057434082,-6668.00,-3512.00,15812.00,-7735.00,-3237.00,-1539.00,-0.02
15.382057428359985,-5632.00,-4280.00,15732.00,-9027.00,-887.00,-1401.00,-0.02
15.44314694404602,-5788.00,-7124.00,15028.00,-10521.00,2497.00,664.00,0.11
15.504514217376709,-6080.00,-7236.00,14220.00,-9712.00,2859.00,852.00,0.11
15.56547236442566,-6872.00,-7700.00,12036.00,-6259.00,3417.00,7465.00,-0.02
15.627325296401978,-6888.00,-7360.00,12260.00,-4682.00,3359.00,8304.00,-0.02
15.684053182601929,-8568.00,-7552.00,12192.00,250.00,3256.00,8278.00,0.26
15.742469072341919,-8660.00,-7200.00,12368.00,742.00,2764.00,1535.00,0.26
15.799757242202759,-8936.00,-6796.00,13500.00,2694.00,683.00,914.00,0.11
15.856786012649536,-8580.00,-5996.00,12272.00,1346.00,-1620.00,97.00,0.13
15.91799807548523,-8848.00,-6128.00,11588.00,1411.00,-3712.00,-1981.00,0.43
15.979381799697876,-7500.00,-4864.00,12968.00,2628.00,-8645.00,-1422.00,0.43
16.04120707511902,-7188.00,-5852.00,12372.00,-5842.00,-17089.00,-2651.00,0.47
16.106958150863647,-4596.00,-7852.00,15032.00,-2981.00,-19990.00,-6257.00,0.47
16.168190002441406,-1272.00,-7128.00,15236.00,84.00,-18609.00,-1737.00,0.46
16.225748777389526,-8.00,-7368.00,16884.00,4183.00,-19451.00,-2131.00,0.65
16.286765575408936,6932.00,-2904.00,15188.00,10253.00,-24839.00,-5846.00,0.45
16.351783514022827,7372.00,-4044.00,16988.00,11254.00,-24509.00,-6734.00,0.45
16.413450479507446,7920.00,-3624.00,12652.00,6237.00,-24187.00,-2315.00,0.58
16.47530722618103,11940.00,-2908.00,13404.00,8953.00,-25572.00,-8412.00,0.52
16.53650665283203,16928.00,328.00,11176.00,8367.00,-24427.00,-10474.00,0.36
16.593320846557617,17140.00,964.00,10768.00,4682.00,-22845.00,-7995.00,0.36
16.655277013778687,16972.00,1876.00,3960.00,624.00,-22189.00,-3496.00,0.32
16.71287703514099,18344.00,5172.00,352.00,4216.00,-20379.00,2271.00,0.39
16.770240545272827,17864.00,2984.00,172.00,4745.00,-18882.00,461.00,0.39
16.831419706344604,18816.00,3140.00,-2252.00,336.00,-11216.00,-620.00,-0.05
16.889065504074097,17496.00,972.00,-4888.00,-1299.00,-5941.00,-884.00,0.31
16.950381994247437,16748.00,1780.00,-6864.00,-5631.00,-4353.00,-2002.00,0.09
17.011853218078613,16316.00,1908.00,-5736.00,-4349.00,-1743.00,838.00,0.09
17.069379806518555,15732.00,3644.00,-5800.00,-6998.00,1047.00,5574.00,0.10
17.129798412322998,16288.00,4580.00,-5112.00,-6599.00,3165.00,3830.00,0.29
17.187805891036987,16704.00,1312.00,-4668.00,-9591.00,338.00,2860.00,0.17
17.244918823242188,17176.00,2668.00,-4356.00,-8143.00,-221.00,1530.00,0.17
17.30271887779236,16252.00,-8.00,-2960.00,-5405.00,-113.00,617.00,0.12
17.360159158706665,16892.00,2540.00,-3132.00,-5218.00,493.00,1373.00,0.12
17.41652798652649,16652.00,96.00,-3256.00,-3743.00,2517.00,1010.00,0.24
17.478670120239258,15884.00,-1324.00,-4020.00,-2610.00,390.00,-607.00,0.01
17.53597664833069,17544.00,3756.00,-3384.00,-3286.00,905.00,240.00,0.10
17.593318223953247,20024.00,1188.00,-1192.00,4911.00,6342.00,-5272.00,0.10
17.650397539138794,18088.00,4204.00,-3056.00,-4732.00,6708.00,4834.00,0.57
17.712378978729248,16688.00,2412.00,-2144.00,-5523.00,4538.00,4801.00,-0.06
17.769360065460205,16888.00,468.00,-1744.00,-3590.00,3971.00,48.00,0.11
17.827086687088013,17012.00,388.00,-2048.00,-2223.00,4464.00,-666.00,0.24
17.88399338722229,17392.00,800.00,-1332.00,-802.00,5652.00,-2913.00,0.15
17.941623210906982,18420.00,3100.00,-392.00,669.00,2533.00,-1905.00,0.25
17.994586944580078,16172.00,2240.00,600.00,298.00,929.00,-214.00,0.21
18.05231475830078,18212.00,3456.00,204.00,1504.00,-869.00,298.00,-0.05
18.10892128944397,16636.00,2292.00,104.00,-1064.00,817.00,-1528.00,0.28
18.166043758392334,17832.00,3500.00,1084.00,306.00,-1063.00,348.00,0.28
18.223475456237793,16828.00,2364.00,-228.00,-2131.00,1498.00,-519.00,-0.06
18.281599283218384,18160.00,3980.00,1264.00,-1020.00,269.00,103.00,0.22
18.338848114013672,16112.00,1556.00,748.00,-3277.00,1375.00,-766.00,-0.06
18.400049686431885,17740.00,2948.00,1092.00,-3039.00,588.00,-1197.00,-0.07
18.453269481658936,17176.00,3192.00,-68.00,-1470.00,-210.00,81.00,-0.17
18.510445833206177,16880.00,2412.00,556.00,-1448.00,-134.00,629.00,0.25
18.563295602798462,17204.00,3112.00,-4.00,-2522.00,823.00,-993.00,0.22
18.621609687805176,17700.00,3088.00,476.00,-393.00,-1217.00,1854.00,0.22
18.678744316101074,17336.00,2984.00,1352.00,-1378.00,55.00,233.00,0.32
18.73545503616333,16956.00,2616.00,500.00,-1239.00,-549.00,-19.00,0.02
18.78515625,18112.00,2764.00,240.00,8.00,826.00,7.00,-0.01
18.838163375854492,16912.00,1916.00,1132.00,168.00,-190.00,-590.00,0.09
18.899540185928345,17532.00,3248.00,996.00,-536.00,-1648.00,1678.00,-0.05
18.956473112106323,17864.00,3396.00,300.00,-305.00,-2165.00,2589.00,0.07
19.014063358306885,17568.00,2960.00,976.00,-875.00,-3293.00,3091.00,0.07
19.072094917297363,16604.00,2116.00,-392.00,859.00,-7157.00,1414.00,0.13
19.12898564338684,17356.00,2396.00,-632.00,3536.00,-8805.00,1272.00,0.08
19.186537981033325,17256.00,1188.00,-2960.00,2750.00,-9654.00,3299.00,0.33
19.248064756393433,17692.00,1580.00,-5180.00,1472.00,-7072.00,2292.00,0.01
19.3046875,15208.00,1312.00,-4352.00,1467.00,-7122.00,3384.00,0.30
19.366345405578613,15428.00,-1412.00,-6316.00,686.00,-6423.00,4403.00,-0.02
19.4238224029541,14904.00,-2160.00,-6852.00,538.00,-4558.00,600.00,0.26
19.485045671463013,15588.00,-1132.00,-6300.00,-496.00,-3408.00,-1211.00,0.26
19.543172121047974,15444.00,1132.00,-8628.00,-3630.00,-2960.00,938.00,0.18
19.603904724121094,17168.00,2748.00,-5944.00,-296.00,-6006.00,4554.00,0.39
19.665425777435303,13204.00,-3172.00,-8056.00,-4873.00,-1636.00,4207.00,0.20
19.72695803642273,13972.00,-2352.00,-9116.00,2285.00,-5163.00,3687.00,0.26
19.784398794174194,12892.00,-3228.00,-9116.00,107.00,-1035.00,-795.00,0.32
19.841949224472046,16312.00,40.00,-8200.00,-6182.00,5659.00,-2988.00,0.38
19.903337240219116,16912.00,288.00,-8948.00,-4679.00,3064.00,3034.00,0.36
19.9559907913208,14672.00,68.00,-6668.00,-4873.00,3771.00,748.00,0.22
20.013951778411865,14392.00,-648.00,-7820.00,-4808.00,1713.00,580.00,0.24
20.07560443878174,14728.00,-920.00,-7396.00,-3174.00,3236.00,-2879.00,0.39
20.132741928100586,15576.00,-612.00,-6480.00,-4610.00,3326.00,881.00,0.39
20.1936936378479,13668.00,116.00,-5092.00,-6886.00,3808.00,-2873.00,0.34
20.250903129577637,16400.00,724.00,-6432.00,-3704.00,1756.00,-455.00,0.35
20.308294534683228,13904.00,5496.00,-7800.00,-317.00,7333.00,-197.00,0.66
20.37002944946289,14368.00,-2260.00,-4444.00,-4557.00,5986.00,-5521.00,0.14
20.428088903427124,17388.00,-2092.00,-3344.00,777.00,152.00,-67.00,0.07
20.484262704849243,16608.00,2172.00,-4928.00,-1192.00,699.00,558.00,-0.08
20.545851230621338,16412.00,1596.00,-4392.00,-1471.00,1084.00,4006.00,0.30
20.603407621383667,16032.00,496.00,-4176.00,-2293.00,2617.00,1458.00,-0.04
