t (s),AceX,AceY,AceZ,GirX,GirY,GirZ,Altura
3.3613030910491943,1632.00,-16172.00,4384.00,-924.00,2.00,-28.00,-0.92
3.4182779788970947,1692.00,-16132.00,4080.00,-892.00,112.00,163.00,-0.95
3.475722312927246,1732.00,-16076.00,4320.00,-791.00,-315.00,0.00,-0.87
3.532198667526245,1780.00,-16104.00,4092.00,-940.00,179.00,204.00,-0.73
3.5903677940368652,1720.00,-16264.00,4328.00,-952.00,-138.00,-10.00,-0.86
3.6481831073760986,1660.00,-16148.00,4288.00,-886.00,-211.00,273.00,-0.86
3.705411434173584,1956.00,-16036.00,4180.00,-995.00,269.00,-75.00,-0.41
3.7620720863342285,1252.00,-16304.00,4340.00,-819.00,-400.00,-238.00,-0.81
3.8205530643463135,1412.00,-16156.00,4332.00,-862.00,-32.00,299.00,-0.70
3.8770132064819336,1808.00,-16112.00,4220.00,-884.00,328.00,215.00,-0.56
3.934269905090332,1776.00,-16240.00,4256.00,-851.00,-53.00,-63.00,-0.56
3.9926493167877197,1800.00,-16096.00,4240.00,-806.00,201.00,135.00,-0.80
4.049386978149414,1964.00,-16156.00,4400.00,-892.00,86.00,154.00,-0.48
4.107036828994751,1684.00,-16084.00,4312.00,-871.00,-81.00,86.00,-0.48
4.16389799118042,1684.00,-16212.00,4260.00,-867.00,-30.00,152.00,-0.78
4.216977834701538,1616.00,-16096.00,4052.00,-841.00,95.00,54.00,-0.66
4.275225400924683,1636.00,-16120.00,4196.00,-851.00,-180.00,31.00,-0.72
4.332350015640259,1764.00,-16232.00,4440.00,-901.00,238.00,230.00,-0.60
4.389159917831421,1748.00,-15924.00,4040.00,-949.00,-130.00,100.00,-0.68
4.4466917514801025,1692.00,-16164.00,4336.00,-886.00,-51.00,112.00,-0.64
4.504050970077515,1992.00,-16108.00,4208.00,-889.00,113.00,205.00,-0.50
4.561475038528442,2080.00,-15992.00,4204.00,-866.00,-60.00,-5.00,-0.50
4.618377923965454,1688.00,-16208.00,4324.00,-802.00,-139.00,80.00,-0.86
4.676204681396484,1668.00,-16036.00,4056.00,-945.00,102.00,203.00,-0.74
4.733780860900879,1696.00,-16292.00,4204.00,-909.00,-223.00,137.00,-0.61
4.791313171386719,1680.00,-16008.00,4080.00,-778.00,-167.00,174.00,-0.87
4.848157644271851,1752.00,-16116.00,4236.00,-851.00,81.00,79.00,-0.70
4.901692867279053,1720.00,-16040.00,4192.00,-753.00,-14.00,-4.00,-1.01
4.958609104156494,1556.00,-16224.00,4208.00,-884.00,-28.00,59.00,-0.80
5.016260147094727,1664.00,-16156.00,4340.00,-860.00,-167.00,210.00,-0.80
5.074038028717041,1892.00,-16120.00,4400.00,-803.00,-60.00,334.00,-0.70
5.1302924156188965,1900.00,-16248.00,4440.00,-879.00,-100.00,-43.00,-0.57
5.192362070083618,1744.00,-16136.00,4252.00,-787.00,-344.00,109.00,-0.49
5.24909520149231,1680.00,-15980.00,4236.00,-987.00,-166.00,80.00,-0.73
5.302980899810791,1696.00,-16068.00,4104.00,-853.00,8.00,18.00,-0.78
5.360194683074951,1716.00,-16036.00,4160.00,-831.00,-301.00,165.00,-0.62
5.417304277420044,1984.00,-16376.00,4796.00,-900.00,-767.00,-134.00,-0.56
5.478210687637329,1604.00,-16132.00,4272.00,-1013.00,-915.00,-125.00,-0.56
5.535589694976807,1948.00,-15908.00,3912.00,-1057.00,45.00,421.00,-1.00
5.592882394790649,1816.00,-15800.00,4036.00,-907.00,-150.00,-165.00,-0.92
5.649671316146851,1896.00,-15996.00,4192.00,-655.00,-29.00,31.00,-0.82
5.707718849182129,1916.00,-16076.00,4240.00,-780.00,163.00,-12.00,-1.01
5.765541076660156,1900.00,-16280.00,4588.00,-862.00,-262.00,-19.00,-0.98
5.82207989692688,2160.00,-15964.00,4276.00,-764.00,205.00,323.00,-0.99
5.880025625228882,1804.00,-15996.00,4092.00,-855.00,29.00,-51.00,-0.75
5.936679840087891,1860.00,-16156.00,4400.00,-734.00,32.00,128.00,-0.82
5.9904656410217285,1792.00,-16068.00,4312.00,-691.00,-54.00,-2.00,-0.77
6.047760725021362,2136.00,-16036.00,4640.00,-724.00,121.00,81.00,-0.67
6.10493803024292,2004.00,-16152.00,4488.00,-961.00,154.00,-90.00,-0.85
6.162331581115723,2240.00,-15844.00,3984.00,-681.00,11.00,-619.00,-0.71
6.216001272201538,1696.00,-16216.00,4324.00,-372.00,-4.00,40.00,-0.66
6.274041175842285,2276.00,-15712.00,4308.00,-252.00,383.00,128.00,-0.64
6.334681034088135,2368.00,-16556.00,5636.00,-437.00,288.00,-301.00,-0.76
6.392146110534668,2268.00,-15904.00,4800.00,-1243.00,116.00,-965.00,-0.76
6.44953989982605,960.00,-15920.00,3884.00,-1023.00,18.00,-1343.00,-0.77
6.510570526123047,3068.00,-15328.00,3864.00,-728.00,1869.00,-2012.00,-0.84
6.571860313415527,1340.00,-16800.00,4672.00,-2107.00,1194.00,-2467.00,-0.67
6.63313627243042,1948.00,-15312.00,2656.00,-2300.00,2624.00,-2487.00,-0.60
6.690554618835449,2484.00,-14176.00,2640.00,353.00,5880.00,-1814.00,-0.56
6.7528297901153564,5120.00,-15268.00,5152.00,2272.00,6244.00,2317.00,-0.69
6.81372332572937,4004.00,-17008.00,5400.00,2714.00,2628.00,-1455.00,-0.94
6.870623588562012,3208.00,-16848.00,5280.00,-128.00,-1673.00,915.00,-0.73
6.9329235553741455,3340.00,-15972.00,6832.00,-3371.00,2855.00,2474.00,-0.94
6.9897778034210205,1744.00,-16896.00,6532.00,-3862.00,949.00,-875.00,-0.94
7.051649808883667,1080.00,-15168.00,3564.00,-3931.00,862.00,-335.00,-0.80
7.112647771835327,-1176.00,-17220.00,8112.00,-1066.00,7640.00,-2098.00,-1.08
7.174959421157837,3384.00,-14712.00,2476.00,-4482.00,8513.00,-11401.00,-1.06
7.235946178436279,2512.00,-14580.00,1744.00,-1539.00,3743.00,-1263.00,-1.04
7.297482252120972,7968.00,-16588.00,4768.00,-3742.00,-1167.00,13.00,-0.95
7.3586320877075195,4764.00,-15480.00,2588.00,-2584.00,-4121.00,6585.00,-0.86
7.420069456100464,5284.00,-16080.00,2388.00,-2231.00,-1676.00,4092.00,-0.86
7.477337837219238,3224.00,-16324.00,4244.00,-6219.00,-4390.00,5337.00,-1.16
7.538851976394653,2360.00,-15332.00,1092.00,-4181.00,986.00,3593.00,-0.98
7.600029468536377,1776.00,-16752.00,-1424.00,548.00,-1555.00,1851.00,-0.73
7.657785177230835,588.00,-27784.00,-36.00,1596.00,-4373.00,-3292.00,-0.64
7.715692520141602,6096.00,-31364.00,196.00,616.00,4856.00,-5641.00,-0.86
7.776273965835571,8136.00,-32104.00,5752.00,-7709.00,1336.00,-5100.00,-0.86
7.842088937759399,5516.00,-23852.00,5204.00,-12776.00,-3189.00,-1639.00,-0.78
7.903695821762085,3272.00,-13312.00,5080.00,-14882.00,-3966.00,1617.00,-0.66
7.960785627365112,3628.00,-11544.00,1532.00,-9645.00,518.00,1808.00,-0.52
8.022723197937012,3576.00,-13880.00,-800.00,-276.00,3113.00,1963.00,-0.34
8.079659938812256,4716.00,-14724.00,-2872.00,-861.00,1573.00,370.00,-0.02
8.141324520111084,3692.00,-15768.00,-1636.00,-991.00,1001.00,2353.00,-0.02
8.20262598991394,6116.00,-14240.00,-2520.00,1544.00,-825.00,199.00,-0.39
8.259720802307129,4108.00,-14712.00,-880.00,284.00,778.00,1708.00,-0.24
8.312068223953247,2640.00,-13116.00,-1476.00,-809.00,73.00,572.00,-0.17
8.370794296264648,3108.00,-11096.00,-1052.00,2617.00,73.00,50.00,0.15
8.423548221588135,2596.00,-9920.00,748.00,1974.00,-661.00,106.00,0.26
8.48413348197937,2920.00,-11644.00,-860.00,-1415.00,2652.00,2215.00,0.04
8.542024612426758,3092.00,-13396.00,1112.00,541.00,2050.00,918.00,0.04
8.599720478057861,1268.00,-10648.00,-1424.00,-3173.00,516.00,-159.00,0.07
8.652853965759277,4204.00,-12440.00,1916.00,62.00,3277.00,423.00,0.17
8.713826417922974,2992.00,-11792.00,-1852.00,-3157.00,-1088.00,-141.00,0.31
8.776140451431274,1444.00,-14920.00,-3340.00,-2040.00,1410.00,1075.00,0.49
8.837360143661499,2524.00,-17072.00,-3724.00,-3874.00,2193.00,-562.00,0.30
8.895126819610596,5252.00,-15828.00,-4480.00,782.00,1744.00,-2050.00,0.34
8.956438064575195,5364.00,-15404.00,-1800.00,1430.00,1459.00,1586.00,0.35
9.01382565498352,5288.00,-15552.00,-2448.00,1971.00,479.00,1635.00,0.62
9.070728778839111,5360.00,-14904.00,-2764.00,2072.00,824.00,1661.00,0.62
9.128570318222046,3888.00,-16472.00,712.00,1522.00,1722.00,2793.00,0.58
9.185392379760742,3708.00,-16848.00,1004.00,1337.00,716.00,1845.00,0.34
9.242904424667358,3540.00,-16028.00,280.00,495.00,-954.00,1078.00,0.43
9.295726537704468,2064.00,-16380.00,124.00,-655.00,562.00,1508.00,0.61
9.356876373291016,1300.00,-16396.00,448.00,-1072.00,-546.00,1026.00,0.35
9.414429903030396,856.00,-16032.00,-100.00,-1503.00,-270.00,537.00,0.21
9.467911005020142,1468.00,-16668.00,252.00,-1495.00,327.00,426.00,0.04
9.529897451400757,2244.00,-16396.00,-644.00,-968.00,-891.00,-203.00,0.03
9.582770586013794,1760.00,-15692.00,-668.00,-819.00,71.00,1240.00,0.03
9.640770673751831,1272.00,-16564.00,464.00,-1106.00,696.00,621.00,0.18
9.69775390625,984.00,-16176.00,-552.00,-746.00,-750.00,-750.00,0.07
9.753652572631836,940.00,-15956.00,-332.00,-1210.00,-255.00,-792.00,0.09
9.81201457977295,876.00,-16288.00,-448.00,-541.00,-91.00,-675.00,0.27
9.869468688964844,1892.00,-16292.00,424.00,-320.00,-322.00,159.00,0.19
9.922276735305786,2588.00,-15776.00,-516.00,-363.00,825.00,252.00,0.22
9.9796462059021,2044.00,-16168.00,-732.00,131.00,-305.00,-900.00,0.13
10.037461042404175,2764.00,-16464.00,284.00,180.00,-15.00,-490.00,0.13
10.090953588485718,3076.00,-15944.00,-232.00,190.00,498.00,-445.00,0.37
10.14825963973999,2060.00,-16308.00,-56.00,-545.00,-495.00,-684.00,0.18
10.205520629882812,2112.00,-16920.00,776.00,-220.00,-992.00,-487.00,0.19
10.262935638427734,2816.00,-15648.00,12.00,-415.00,-1160.00,-345.00,0.29
10.319568395614624,2492.00,-16304.00,432.00,-746.00,-620.00,110.00,0.35
10.377313137054443,2332.00,-16424.00,620.00,-88.00,-1181.00,-805.00,0.63
10.435338497161865,3100.00,-16256.00,312.00,-1079.00,-1102.00,-851.00,0.63
10.492147207260132,3580.00,-16244.00,424.00,-1009.00,-186.00,-36.00,0.39
10.5497727394104,2856.00,-16272.00,460.00,-575.00,-649.00,385.00,0.45
10.606742143630981,1884.00,-16672.00,1120.00,-1144.00,-727.00,78.00,0.44
10.66336703300476,3288.00,-16192.00,696.00,-817.00,-1022.00,255.00,0.54
10.721601486206055,3028.00,-16288.00,160.00,-958.00,-961.00,303.00,0.46
10.777987241744995,2720.00,-16476.00,104.00,-1089.00,-769.00,-637.00,0.41
10.835887432098389,3676.00,-16052.00,48.00,-1103.00,-836.00,-783.00,0.45
10.893817901611328,3144.00,-16000.00,-340.00,-1185.00,-549.00,-93.00,0.45
10.950338363647461,2992.00,-16472.00,-52.00,-954.00,-426.00,-259.00,0.45
11.003734588623047,3344.00,-16580.00,12.00,-755.00,-881.00,135.00,0.42
11.061686992645264,3736.00,-16052.00,0.00,-998.00,-654.00,-105.00,0.44
11.11869192123413,2436.00,-16404.00,108.00,-1126.00,-1623.00,-238.00,0.74
11.17600154876709,2996.00,-16064.00,-384.00,-1109.00,-815.00,222.00,0.33
11.233057737350464,2620.00,-16040.00,-312.00,-1104.00,106.00,34.00,0.30
11.290899515151978,2432.00,-16192.00,-516.00,-576.00,-281.00,-380.00,0.15
11.347822666168213,2876.00,-16236.00,-24.00,-805.00,-205.00,138.00,0.15
11.401647567749023,2528.00,-16512.00,104.00,-532.00,-331.00,1.00,0.26
11.458817481994629,3028.00,-16604.00,200.00,-996.00,-171.00,-117.00,0.14
11.515830755233765,3896.00,-15944.00,-712.00,-762.00,214.00,-581.00,0.23
11.572999477386475,2628.00,-16076.00,-440.00,750.00,-1183.00,-937.00,0.43
11.634976625442505,3036.00,-16984.00,1528.00,-862.00,-839.00,-681.00,0.27
11.692380666732788,3180.00,-15824.00,172.00,-1058.00,-645.00,-166.00,0.33
11.749583005905151,3052.00,-16128.00,-52.00,-1307.00,-152.00,207.00,0.41
11.803098440170288,3284.00,-16048.00,-364.00,-356.00,334.00,65.00,0.41
11.860018014907837,3332.00,-15988.00,240.00,-656.00,346.00,-452.00,0.12
11.917109727859497,4036.00,-16024.00,128.00,-764.00,-732.00,-640.00,0.50
11.97477388381958,4160.00,-15676.00,-308.00,-741.00,-394.00,-353.00,0.26
12.032206058502197,3748.00,-16172.00,296.00,-204.00,-859.00,-282.00,0.17
12.089757204055786,3936.00,-15888.00,228.00,-670.00,-400.00,-17.00,0.19
12.146392583847046,4268.00,-16120.00,820.00,-1030.00,-479.00,-307.00,0.33
12.204491138458252,3936.00,-16124.00,168.00,-896.00,-884.00,-459.00,0.29
12.260862350463867,3848.00,-16228.00,456.00,-749.00,-465.00,484.00,0.29
12.314313888549805,3344.00,-16224.00,784.00,-925.00,-230.00,827.00,0.08
12.371887683868408,2908.00,-16204.00,-112.00,-909.00,-703.00,-557.00,0.48
12.429787158966064,3876.00,-15720.00,-948.00,-743.00,-15.00,-554.00,0.41
12.486939668655396,3592.00,-16548.00,452.00,-20.00,-544.00,247.00,0.06
12.543740034103394,3864.00,-16332.00,1056.00,-540.00,-1089.00,-579.00,0.27
12.605928421020508,4072.00,-16764.00,1164.00,-1308.00,-1129.00,-439.00,0.19
12.6663076877594,4048.00,-16348.00,724.00,-1424.00,-1257.00,-589.00,0.43
12.72065806388855,3924.00,-16100.00,212.00,-1828.00,-454.00,250.00,0.43
12.777520179748535,3764.00,-16276.00,28.00,-1473.00,-238.00,733.00,0.43
12.834664583206177,3264.00,-16160.00,-160.00,-843.00,410.00,965.00,0.28
12.892027378082275,2992.00,-16528.00,780.00,-1317.00,-24.00,288.00,0.45
12.949669599533081,3336.00,-16168.00,-60.00,-1265.00,-643.00,-1352.00,0.11
13.007339477539062,4636.00,-15952.00,-344.00,-778.00,-63.00,-836.00,0.28
13.059900760650635,4088.00,-16264.00,104.00,-983.00,64.00,-29.00,0.35
13.117204904556274,4672.00,-15780.00,-308.00,-728.00,250.00,-123.00,0.15
13.175235986709595,4656.00,-15776.00,-12.00,-1133.00,830.00,520.00,0.15
13.228524684906006,4268.00,-16120.00,-32.00,-1103.00,-79.00,60.00,0.23
13.285776138305664,3952.00,-16216.00,-124.00,-737.00,-93.00,-300.00,0.12
13.338657140731812,4424.00,-16344.00,380.00,-695.00,85.00,63.00,-0.04
13.39537763595581,4316.00,-16208.00,312.00,-1211.00,230.00,111.00,0.32
13.453010082244873,4032.00,-16072.00,-92.00,-1258.00,-747.00,-420.00,0.38
13.515063047409058,3968.00,-16096.00,-224.00,-1237.00,226.00,-259.00,0.48
13.572150468826294,3796.00,-16020.00,-352.00,-1251.00,-243.00,152.00,0.38
13.629599332809448,4208.00,-15636.00,-644.00,-981.00,989.00,-123.00,0.38
13.682566165924072,4284.00,-15832.00,-476.00,-835.00,2038.00,64.00,0.33
13.743801832199097,3984.00,-16060.00,-400.00,-357.00,-197.00,-152.00,0.43
13.797506093978882,4164.00,-16204.00,196.00,-317.00,1780.00,-20.00,0.16
13.854936599731445,4248.00,-16096.00,-252.00,-694.00,249.00,-160.00,0.14
13.912086248397827,4648.00,-16144.00,420.00,-611.00,1600.00,330.00,0.21
13.96830677986145,4176.00,-16184.00,-272.00,-512.00,416.00,-81.00,0.25
14.02304983139038,4180.00,-16600.00,828.00,-893.00,1672.00,132.00,0.30
14.079662084579468,4728.00,-15772.00,116.00,-1081.00,1730.00,143.00,0.30
14.13691258430481,4692.00,-15936.00,244.00,-785.00,4581.00,749.00,0.24
14.195007562637329,4600.00,-16176.00,892.00,-1629.00,4511.00,1557.00,0.20
14.251704454421997,4136.00,-16056.00,-484.00,-2371.00,2398.00,875.00,0.21
14.309451818466187,3928.00,-15732.00,-680.00,-476.00,501.00,1080.00,0.50
14.367065191268921,4100.00,-16068.00,452.00,-242.00,-169.00,32.00,-0.02
14.42462158203125,4236.00,-16172.00,788.00,-764.00,-1333.00,-207.00,0.06
14.481722593307495,4176.00,-15932.00,-28.00,-1914.00,785.00,940.00,0.06
14.538562536239624,3868.00,-16012.00,-272.00,-1739.00,813.00,435.00,-0.03
14.596299171447754,3344.00,-16312.00,256.00,-2224.00,1501.00,1559.00,0.42
14.657909631729126,3236.00,-16380.00,156.00,-1822.00,-229.00,-1464.00,0.46
14.718270063400269,4668.00,-15852.00,-208.00,-2053.00,-3996.00,-2602.00,0.40
14.77999472618103,5184.00,-15320.00,-1232.00,-1181.00,-2366.00,-1327.00,0.36
14.837927103042603,3876.00,-15652.00,-696.00,-815.00,-996.00,-160.00,0.15
14.895155429840088,3932.00,-15612.00,-1076.00,80.00,654.00,-286.00,0.41
14.953006982803345,5148.00,-15852.00,1028.00,3939.00,-2543.00,-590.00,0.32
15.014036417007446,2932.00,-16056.00,-1668.00,-6547.00,1690.00,-657.00,0.31
15.075656652450562,4316.00,-15964.00,-1052.00,-6853.00,2520.00,-942.00,0.71
15.132279634475708,3824.00,-15864.00,-2184.00,-6174.00,3189.00,980.00,0.71
15.198089361190796,5024.00,-15720.00,-2008.00,-1805.00,-6285.00,-6575.00,0.35
15.254950523376465,5744.00,-17044.00,-356.00,-1111.00,2700.00,-2311.00,0.47
15.320773363113403,5224.00,-14400.00,-4312.00,-4681.00,-1006.00,-2625.00,0.20
15.378838539123535,6944.00,-13784.00,-2772.00,382.00,-8045.00,-6425.00,0.49
15.440098762512207,4448.00,-14584.00,-1668.00,-9801.00,-9126.00,904.00,0.23
15.500932931900024,3756.00,-14160.00,-4644.00,-9238.00,-10084.00,1979.00,0.23
15.562978267669678,6856.00,-12648.00,-5088.00,-7767.00,-8411.00,271.00,0.04
15.62380337715149,4708.00,-13792.00,-7800.00,-5895.00,-3666.00,4297.00,0.25
15.685401201248169,5328.00,-14976.00,-6236.00,-1549.00,1779.00,-1922.00,0.38
15.747194051742554,7096.00,-14244.00,-6592.00,-1022.00,-2998.00,-946.00,0.26
15.808793544769287,3552.00,-13356.00,-7060.00,-1839.00,-1426.00,1098.00,0.27
15.869683980941772,4472.00,-13808.00,-7144.00,-2934.00,1317.00,-1033.00,0.27
15.927525758743286,5776.00,-13824.00,-5308.00,3750.00,4209.00,3072.00,0.60
15.988648414611816,5500.00,-14476.00,-4576.00,3016.00,3142.00,4182.00,0.43
16.046541452407837,4860.00,-14664.00,-5088.00,1114.00,-101.00,3384.00,0.58
16.103027820587158,5040.00,-15512.00,-3976.00,849.00,1561.00,3103.00,0.58
16.164533376693726,4884.00,-14576.00,-4452.00,-4931.00,532.00,2639.00,0.53
16.22178053855896,4076.00,-14544.00,-5260.00,1028.00,3023.00,3253.00,0.49
16.27971887588501,3212.00,-14512.00,-5196.00,5001.00,-893.00,379.00,0.30
16.340362310409546,4532.00,-13932.00,-5440.00,5213.00,3190.00,696.00,0.31
16.39799451828003,4540.00,-15852.00,-2728.00,1119.00,-2083.00,569.00,0.45
16.45952868461609,3968.00,-14732.00,-5100.00,2234.00,2574.00,2474.00,0.48
16.51709294319153,3148.00,-16504.00,-1928.00,1146.00,775.00,-464.00,0.55
16.574302434921265,4148.00,-15260.00,-208.00,826.00,4788.00,1059.00,0.55
16.63143491744995,4480.00,-15768.00,828.00,-3630.00,3327.00,141.00,0.43
16.68944764137268,5124.00,-16164.00,-2268.00,-4948.00,-483.00,1368.00,0.72
16.749946117401123,4284.00,-15796.00,-3836.00,-3822.00,1707.00,3257.00,0.45
16.811700582504272,3336.00,-15552.00,-5136.00,-3872.00,-68.00,2803.00,0.48
16.869415521621704,4312.00,-14716.00,-5304.00,-1312.00,1363.00,2124.00,0.43
16.930619716644287,4988.00,-15244.00,-4032.00,-1264.00,1558.00,5547.00,0.56
16.991952180862427,900.00,-16436.00,-5208.00,-2044.00,-1261.00,6140.00,0.30
17.048759698867798,424.00,-16552.00,-4484.00,-918.00,-308.00,2336.00,0.62
17.106616973876953,532.00,-14632.00,-3324.00,-1383.00,-79.00,975.00,0.57
17.164011478424072,1400.00,-15680.00,-2964.00,-227.00,563.00,-3564.00,0.62
17.225688457489014,648.00,-16008.00,-3796.00,-2323.00,-3747.00,-4463.00,0.62
17.286760091781616,3320.00,-14928.00,-3544.00,-271.00,-34.00,-3122.00,0.67
17.348313570022583,3664.00,-14552.00,-4312.00,-1091.00,-980.00,-702.00,0.43
17.40555214881897,2864.00,-14992.00,-4716.00,-224.00,-301.00,-483.00,0.40
17.462753772735596,3392.00,-15748.00,-4680.00,-172.00,16.00,-1252.00,0.40
17.520715713500977,3500.00,-15888.00,-3912.00,-417.00,-51.00,453.00,0.55
17.57735776901245,3024.00,-15300.00,-3528.00,-619.00,-588.00,464.00,0.44
17.635546445846558,3916.00,-15400.00,-3576.00,-45.00,651.00,546.00,0.36
17.692096710205078,2528.00,-15792.00,-3560.00,-407.00,1175.00,-210.00,0.45
17.752989053726196,3012.00,-15716.00,-3216.00,-1088.00,1061.00,-171.00,0.54
17.81553077697754,2756.00,-14984.00,-4240.00,-1082.00,-1316.00,-1662.00,0.54
17.87688446044922,3588.00,-15336.00,-3980.00,-190.00,724.00,-1287.00,0.52
17.93873167037964,3440.00,-15224.00,-3416.00,-772.00,-1206.00,-1665.00,0.33
17.99520778656006,4340.00,-15068.00,-3824.00,-689.00,-114.00,-954.00,0.53
18.060564279556274,2676.00,-15060.00,-2772.00,-2521.00,-3066.00,-2303.00,0.25
18.12249755859375,2780.00,-15128.00,-3068.00,-3327.00,-3410.00,-3894.00,0.25
18.183690071105957,5216.00,-14504.00,-4760.00,-2462.00,-3728.00,-6039.00,0.54
18.24503207206726,4836.00,-14848.00,-3524.00,-4387.00,-4060.00,-5325.00,0.52
18.307196140289307,4992.00,-13852.00,-4864.00,-4580.00,-6705.00,-7358.00,0.18
18.372819185256958,6080.00,-12676.00,-6128.00,-4565.00,-3089.00,-4456.00,0.36
18.433599710464478,5536.00,-12512.00,-5604.00,-4303.00,-3974.00,-4242.00,0.36
18.4947509765625,4256.00,-12752.00,-5456.00,-5495.00,-12208.00,-9736.00,0.26
18.56072187423706,7272.00,-10452.00,-8464.00,-4166.00,-3893.00,-7148.00,0.37
18.621861457824707,7360.00,-10004.00,-8668.00,-4449.00,-4143.00,-6955.00,0.37
18.684028148651123,6924.00,-7820.00,-11084.00,-4626.00,-4069.00,-10696.00,0.17
18.749440908432007,6484.00,-7076.00,-10524.00,-4356.00,-2934.00,-8246.00,0.38
18.810858488082886,7368.00,-7248.00,-10872.00,-3866.00,-2856.00,-9730.00,0.38
18.868046760559082,7668.00,-7124.00,-11316.00,-1795.00,446.00,-7405.00,0.35
18.92946171760559,8020.00,-7328.00,-10956.00,-1955.00,1803.00,-6633.00,0.35
18.990859746932983,9756.00,-6808.00,-11496.00,2917.00,10312.00,-2245.00,0.19
19.052287340164185,9832.00,-7376.00,-9896.00,2297.00,11191.00,-1255.00,0.19
19.114007711410522,13248.00,-8012.00,-7648.00,-3834.00,-4472.00,-9786.00,0.14
19.1798677444458,12452.00,-6008.00,-14624.00,-4382.00,3690.00,-3469.00,-0.06
19.23685121536255,10284.00,-5944.00,-9676.00,3636.00,1025.00,588.00,-0.08
19.298004627227783,10500.00,-5512.00,-9856.00,1646.00,6444.00,-3787.00,-0.05
19.359485864639282,13500.00,-5164.00,-7568.00,4635.00,17097.00,1925.00,-0.19
19.42048978805542,14636.00,-6004.00,-6028.00,5314.00,19691.00,2991.00,-0.19
19.482742309570312,14092.00,-6868.00,-4064.00,8487.00,22692.00,7506.00,-0.64
19.544276475906372,16940.00,-10436.00,1916.00,8834.00,25482.00,5191.00,-0.43
19.60543131828308,16212.00,-10136.00,2772.00,8048.00,26724.00,7593.00,-0.39
19.670976400375366,16064.00,-10560.00,10448.00,10084.00,22334.00,5834.00,-0.81
19.73179602622986,15856.00,-10184.00,10916.00,10066.00,21100.00,5709.00,-0.81
19.793787002563477,11532.00,-10112.00,10276.00,8524.00,16149.00,5687.00,-0.89
19.855143070220947,10228.00,-6012.00,12144.00,1567.00,-714.00,-7410.00,-0.55
19.916796922683716,10916.00,-5908.00,13168.00,1276.00,-1384.00,-8572.00,-0.65
19.97787618637085,13884.00,-4316.00,13460.00,3287.00,-583.00,-9464.00,-0.72
20.04332661628723,12268.00,-4624.00,15048.00,2402.00,-1798.00,-7984.00,-0.73
20.10449719429016,12500.00,-3400.00,16412.00,-3683.00,-9075.00,-9564.00,-0.73
20.170769453048706,15848.00,-5068.00,10032.00,-6112.00,-13333.00,1598.00,-0.82
20.231709718704224,17512.00,-4268.00,9696.00,-3176.00,-10518.00,3200.00,-0.82
20.293816566467285,12932.00,-4588.00,9964.00,9914.00,-5421.00,4111.00,-0.58
20.355040311813354,14300.00,-2332.00,9628.00,10448.00,-8452.00,3424.00,-0.58
20.412041664123535,14820.00,-2680.00,6964.00,-6859.00,-703.00,536.00,-0.61
20.47336173057556,17244.00,-3276.00,8228.00,-8118.00,-5199.00,3884.00,-0.61
20.534969568252563,17204.00,-4100.00,3108.00,-6724.00,-3428.00,3712.00,-0.99
